# R/Å F/kT U/kT C/R <exp(-u/kT)-1>
51.00 0.0388 6.7342e-3 3.0255e-2 -3.8092e-2
51.10 0.0384 7.4835e-3 2.9529e-2 -3.7700e-2
51.20 0.0380 8.1823e-3 2.8866e-2 -3.7301e-2
51.30 0.0376 8.8323e-3 2.8277e-2 -3.6894e-2
51.40 0.0372 9.4408e-3 2.7749e-2 -3.6480e-2
51.50 0.0367 1.0017e-2 2.7247e-2 -3.6062e-2
51.60 0.0363 1.0567e-2 2.6740e-2 -3.5639e-2
51.70 0.0358 1.1092e-2 2.6212e-2 -3.5212e-2
51.80 0.0354 1.1592e-2 2.5663e-2 -3.4782e-2
51.90 0.0350 1.2070e-2 2.5104e-2 -3.4352e-2
52.00 0.0345 1.2530e-2 2.4543e-2 -3.3923e-2
52.10 0.0341 1.2974e-2 2.3972e-2 -3.3496e-2
52.20 0.0336 1.3404e-2 2.3381e-2 -3.3072e-2
52.30 0.0332 1.3820e-2 2.2771e-2 -3.2652e-2
52.40 0.0328 1.4218e-2 2.2147e-2 -3.2238e-2
52.50 0.0323 1.4595e-2 2.1520e-2 -3.1829e-2
52.60 0.0319 1.4946e-2 2.0906e-2 -3.1427e-2
52.70 0.0315 1.5273e-2 2.0319e-2 -3.1035e-2
52.80 0.0311 1.5578e-2 1.9762e-2 -3.0657e-2
52.90 0.0308 1.5867e-2 1.9231e-2 -3.0294e-2
53.00 0.0304 1.6145e-2 1.8725e-2 -2.9949e-2
53.10 0.0301 1.6418e-2 1.8235e-2 -2.9622e-2
53.20 0.0298 1.6689e-2 1.7750e-2 -2.9314e-2
53.30 0.0295 1.6956e-2 1.7266e-2 -2.9021e-2
53.40 0.0292 1.7215e-2 1.6782e-2 -2.8743e-2
53.50 0.0289 1.7462e-2 1.6299e-2 -2.8480e-2
53.60 0.0286 1.7695e-2 1.5822e-2 -2.8232e-2
53.70 0.0284 1.7914e-2 1.5362e-2 -2.8001e-2
53.80 0.0282 1.8126e-2 1.4924e-2 -2.7790e-2
53.90 0.0280 1.8340e-2 1.4501e-2 -2.7600e-2
54.00 0.0278 1.8564e-2 1.4077e-2 -2.7432e-2
54.10 0.0277 1.8802e-2 1.3643e-2 -2.7284e-2
54.20 0.0275 1.9052e-2 1.3195e-2 -2.7150e-2
54.30 0.0274 1.9312e-2 1.2736e-2 -2.7027e-2
54.40 0.0273 1.9575e-2 1.2268e-2 -2.6908e-2
54.50 0.0272 1.9831e-2 1.1796e-2 -2.6787e-2
54.60 0.0270 2.0072e-2 1.1329e-2 -2.6661e-2
54.70 0.0269 2.0292e-2 1.0874e-2 -2.6528e-2
54.80 0.0267 2.0489e-2 1.0434e-2 -2.6388e-2
54.90 0.0266 2.0662e-2 1.0013e-2 -2.6240e-2
55.00 0.0264 2.0812e-2 9.6112e-3 -2.6088e-2
55.10 0.0263 2.0940e-2 9.2299e-3 -2.5932e-2
55.20 0.0261 2.1050e-2 8.8709e-3 -2.5774e-2
55.30 0.0259 2.1144e-2 8.5363e-3 -2.5615e-2
55.40 0.0258 2.1227e-2 8.2237e-3 -2.5455e-2
55.50 0.0256 2.1301e-2 7.9243e-3 -2.5296e-2
55.60 0.0255 2.1365e-2 7.6286e-3 -2.5136e-2
55.70 0.0253 2.1417e-2 7.3348e-3 -2.4975e-2
55.80 0.0251 2.1455e-2 7.0483e-3 -2.4816e-2
55.90 0.0250 2.1480e-2 6.7735e-3 -2.4659e-2
56.00 0.0248 2.1497e-2 6.5089e-3 -2.4509e-2
56.10 0.0247 2.1508e-2 6.2506e-3 -2.4365e-2
56.20 0.0245 2.1517e-2 5.9971e-3 -2.4230e-2
56.30 0.0244 2.1525e-2 5.7495e-3 -2.4102e-2
56.40 0.0243 2.1531e-2 5.5094e-3 -2.3982e-2
56.50 0.0242 2.1537e-2 5.2767e-3 -2.3868e-2
56.60 0.0240 2.1541e-2 5.0507e-3 -2.3758e-2
56.70 0.0239 2.1542e-2 4.8311e-3 -2.3650e-2
56.80 0.0238 2.1538e-2 4.6187e-3 -2.3544e-2
56.90 0.0237 2.1529e-2 4.4148e-3 -2.3437e-2
57.00 0.0236 2.1512e-2 4.2202e-3 -2.3329e-2
57.10 0.0235 2.1487e-2 4.0351e-3 -2.3219e-2
57.20 0.0234 2.1454e-2 3.8596e-3 -2.3106e-2
57.30 0.0233 2.1412e-2 3.6937e-3 -2.2990e-2
57.40 0.0231 2.1363e-2 3.5372e-3 -2.2870e-2
57.50 0.0230 2.1304e-2 3.3898e-3 -2.2746e-2
57.60 0.0229 2.1238e-2 3.2513e-3 -2.2617e-2
57.70 0.0227 2.1163e-2 3.1210e-3 -2.2485e-2
57.80 0.0226 2.1081e-2 2.9984e-3 -2.2348e-2
57.90 0.0225 2.0990e-2 2.8830e-3 -2.2206e-2
58.00 0.0223 2.0893e-2 2.7744e-3 -2.2060e-2
58.10 0.0222 2.0788e-2 2.6722e-3 -2.1910e-2
58.20 0.0220 2.0677e-2 2.5760e-3 -2.1755e-2
58.30 0.0218 2.0559e-2 2.4852e-3 -2.1597e-2
58.40 0.0217 2.0436e-2 2.3994e-3 -2.1435e-2
58.50 0.0215 2.0307e-2 2.3183e-3 -2.1270e-2
58.60 0.0213 2.0173e-2 2.2414e-3 -2.1102e-2
58.70 0.0212 2.0035e-2 2.1683e-3 -2.0931e-2
58.80 0.0210 1.9893e-2 2.0988e-3 -2.0758e-2
58.90 0.0208 1.9747e-2 2.0326e-3 -2.0582e-2
59.00 0.0206 1.9597e-2 1.9695e-3 -2.0405e-2
59.10 0.0204 1.9445e-2 1.9092e-3 -2.0226e-2
59.20 0.0202 1.9290e-2 1.8515e-3 -2.0045e-2
59.30 0.0201 1.9133e-2 1.7963e-3 -1.9863e-2
59.40 0.0199 1.8973e-2 1.7433e-3 -1.9680e-2
59.50 0.0197 1.8812e-2 1.6924e-3 -1.9497e-2
59.60 0.0195 1.8649e-2 1.6435e-3 -1.9312e-2
59.70 0.0193 1.8484e-2 1.5965e-3 -1.9127e-2
59.80 0.0191 1.8318e-2 1.5512e-3 -1.8942e-2
59.90 0.0189 1.8152e-2 1.5075e-3 -1.8756e-2
60.00 0.0187 1.7984e-2 1.4654e-3 -1.8570e-2
60.10 0.0186 1.7816e-2 1.4248e-3 -1.8384e-2
60.20 0.0184 1.7647e-2 1.3855e-3 -1.8199e-2
60.30 0.0182 1.7478e-2 1.3475e-3 -1.8013e-2
60.40 0.0180 1.7308e-2 1.3108e-3 -1.7828e-2
60.50 0.0178 1.7139e-2 1.2753e-3 -1.7643e-2
60.60 0.0176 1.6969e-2 1.2408e-3 -1.7459e-2
60.70 0.0174 1.6800e-2 1.2075e-3 -1.7275e-2
60.80 0.0172 1.6631e-2 1.1752e-3 -1.7092e-2
60.90 0.0171 1.6462e-2 1.1438e-3 -1.6910e-2
61.00 0.0169 1.6293e-2 1.1134e-3 -1.6729e-2
61.10 0.0167 1.6125e-2 1.0839e-3 -1.6548e-2
61.20 0.0165 1.5957e-2 1.0553e-3 -1.6369e-2
61.30 0.0163 1.5790e-2 1.0275e-3 -1.6190e-2
61.40 0.0161 1.5624e-2 1.0005e-3 -1.6013e-2
61.50 0.0160 1.5458e-2 9.7425e-4 -1.5836e-2
61.60 0.0158 1.5293e-2 9.4875e-4 -1.5661e-2
61.70 0.0156 1.5129e-2 9.2397e-4 -1.5486e-2
61.80 0.0154 1.4966e-2 8.9987e-4 -1.5313e-2
61.90 0.0153 1.4804e-2 8.7644e-4 -1.5141e-2
62.00 0.0151 1.4643e-2 8.5365e-4 -1.4971e-2
62.10 0.0149 1.4482e-2 8.3149e-4 -1.4801e-2
62.20 0.0147 1.4323e-2 8.0992e-4 -1.4633e-2
62.30 0.0146 1.4165e-2 7.8895e-4 -1.4467e-2
62.40 0.0144 1.4008e-2 7.6853e-4 -1.4301e-2
62.50 0.0142 1.3852e-2 7.4867e-4 -1.4137e-2
62.60 0.0141 1.3697e-2 7.2933e-4 -1.3975e-2
62.70 0.0139 1.3543e-2 7.1051e-4 -1.3814e-2
62.80 0.0137 1.3391e-2 6.9219e-4 -1.3654e-2
62.90 0.0136 1.3239e-2 6.7435e-4 -1.3495e-2
63.00 0.0134 1.3089e-2 6.5698e-4 -1.3338e-2
63.10 0.0133 1.2941e-2 6.4007e-4 -1.3183e-2
63.20 0.0131 1.2793e-2 6.2360e-4 -1.3029e-2
